source_file,group_number,lng,line_and_statement
raw_statements/email_statements_ja.csv,1,ja,"{236: 'キャンペーンでは、その取り組みを支援するために寄付を求めることがよくあります。', 767: 'キャンペーンでは、その取り組みを支援するために寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,2,ja,"{257: 'キャンペーンでは、サポーターからの寄付を求めることがよくあります。', 2404: 'キャンペーンでは、サポーターからの寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,3,ja,"{2462: 'キャンペーンでは、サポーターとメールで連絡を取ることがよくあります。', 2692: 'キャンペーンでは、サポーターとメールで連絡を取ることがよくあります。'}"
raw_statements/email_statements_ja.csv,4,ja,"{404: 'キャンペーンでは、メールでサポーターと連絡を取ることができます。', 2410: 'キャンペーンでは、メールでサポーターと連絡を取ることができます。'}"
raw_statements/email_statements_ja.csv,5,ja,"{94: 'キャンペーンでは、募金目標を達成するために寄付を求めることがよくあります。', 2492: 'キャンペーンでは、募金目標を達成するために寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,6,ja,"{1923: 'キャンペーンでは、勢いを維持するために寄付を求めることがよくあります。', 2484: 'キャンペーンでは、勢いを維持するために寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,7,ja,"{634: 'キャンペーンでは、政治的取り組みを支援するために寄付を求めることがよくあります。', 2916: 'キャンペーンでは、政治的取り組みを支援するために寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,8,ja,"{1769: 'キャンペーンの資金は、企業のPAC資金の代わりに個人の寄付で賄うことができます。', 2198: 'キャンペーンの資金は、企業のPAC資金の代わりに個人の寄付で賄うことができます。'}"
raw_statements/email_statements_ja.csv,9,ja,"{1931: 'キャンペーンは個人の寄付で賄うことができます。', 2407: 'キャンペーンは個人の寄付で賄うことができます。'}"
raw_statements/email_statements_ja.csv,10,ja,"{2554: 'テレビ広告は政治キャンペーンで使用されます。', 2704: 'テレビ広告は政治キャンペーンで使用されます。'}"
raw_statements/email_statements_ja.csv,11,ja,"{738: 'テレビ広告は政治運動でよく使われる方法です。', 2465: 'テレビ広告は政治運動でよく使われる方法です。'}"
raw_statements/email_statements_ja.csv,12,ja,"{1879: 'ネガティブ広告は、政治キャンペーンのメッセージをかき消す可能性があります。', 2359: 'ネガティブ広告は、政治キャンペーンのメッセージをかき消す可能性があります。'}"
raw_statements/email_statements_ja.csv,13,ja,"{3066: 'ホームレスは、政策を通じて対処できる社会問題です。', 3177: 'ホームレスは、政策を通じて対処できる社会問題です。'}"
raw_statements/email_statements_ja.csv,14,ja,"{189: 'ホームレスは向き合わなければならない問題です。', 936: 'ホームレスは向き合わなければならない問題です。'}"
raw_statements/email_statements_ja.csv,15,ja,"{3069: 'ホームレスは対処が必要な社会問題です。', 3144: 'ホームレスは対処が必要な社会問題です。'}"
raw_statements/email_statements_ja.csv,16,ja,"{581: 'ホームレスは注意が必要な社会問題です。', 613: 'ホームレスは注意が必要な社会問題です。'}"
raw_statements/email_statements_ja.csv,17,ja,"{825: 'ホームレスは社会が直面しなければならない問題です。', 2860: 'ホームレスは社会が直面しなければならない問題です。'}"
raw_statements/email_statements_ja.csv,18,ja,"{598: 'ホームレスは社会が直面する問題です。', 760: 'ホームレスは社会が直面する問題です。'}"
raw_statements/email_statements_ja.csv,19,ja,"{426: 'ボランティアは政治運動にとって重要です。', 2051: 'ボランティアは政治運動にとって重要です。'}"
raw_statements/email_statements_ja.csv,20,ja,"{1899: 'ボランティア活動は政治運動を支援する方法です。', 2164: 'ボランティア活動は政治運動を支援する方法です。'}"
raw_statements/email_statements_ja.csv,21,ja,"{354: 'マスクを着用すると、病気の蔓延を防ぐことができます。', 517: 'マスクを着用すると、病気の蔓延を防ぐことができます。'}"
raw_statements/email_statements_ja.csv,22,ja,"{2180: 'マーガレットは、私たちの価値観を強く訴えています。彼女は、働く家族のために、フロリダの脆弱な環境を守り、利用しやすく手頃な価格の医療を提供し、私たちの政治的プロセスを乗っ取った特別な利益団体との闘いに、信じられないほどの労働倫理と常識をもたらしています。', 2543: 'マーガレットは、私たちの価値観を強く訴えています。彼女は、働く家族のために、フロリダの脆弱な環境を守り、利用しやすく手頃な価格の医療を提供し、私たちの政治的プロセスを乗っ取った特別な利益団体との闘いに、信じられないほどの労働倫理と常識をもたらしています。'}"
raw_statements/email_statements_ja.csv,23,ja,"{1733: 'メールは、キャンペーンでサポーターとコミュニケーションをとる一般的な方法です。', 1972: 'メールは、キャンペーンでサポーターとコミュニケーションをとる一般的な方法です。', 2190: 'メールは、キャンペーンでサポーターとコミュニケーションをとる一般的な方法です。'}"
raw_statements/email_statements_ja.csv,24,ja,"{1742: 'メールは、キャンペーンで何が起きているかを常にお客様に知らせるための最良の方法です。', 2709: 'メールは、キャンペーンで何が起きているかを常にお客様に知らせるための最良の方法です。'}"
raw_statements/email_statements_ja.csv,25,ja,"{248: 'メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。', 268: 'メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。', 382: 'メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。', 3323: 'メールは、政治家が支持者とコミュニケーションをとる一般的な方法です。'}"
raw_statements/email_statements_ja.csv,26,ja,"{274: 'メールは、政治家が支持者とコミュニケーションをとる手段です。', 468: 'メールは、政治家が支持者とコミュニケーションをとる手段です。'}"
raw_statements/email_statements_ja.csv,27,ja,"{507: 'メールは、政治家が支持者とコミュニケーションを取り、重要な問題について知らせるための手段です。', 3318: 'メールは、政治家が支持者とコミュニケーションを取り、重要な問題について知らせるための手段です。'}"
raw_statements/email_statements_ja.csv,28,ja,"{636: 'メールは、政治運動で支持者とコミュニケーションをとる一般的な方法です。', 697: 'メールは、政治運動で支持者とコミュニケーションをとる一般的な方法です。', 3049: 'メールは、政治運動で支持者とコミュニケーションをとる一般的な方法です。'}"
raw_statements/email_statements_ja.csv,29,ja,"{768: 'メールは政治家が支持者とコミュニケーションをとる手段です。', 2806: 'メールは政治家が支持者とコミュニケーションをとる手段です。'}"
raw_statements/email_statements_ja.csv,30,ja,"{1959: 'ランニングは運動の一種です。', 2175: 'ランニングは運動の一種です。'}"
raw_statements/email_statements_ja.csv,31,ja,"{745: '中小企業はコロナウイルスの影響を受けています。', 2954: '中小企業はコロナウイルスの影響を受けています。'}"
raw_statements/email_statements_ja.csv,32,ja,"{1160: '中小企業は地域経済にとって不可欠です。', 1177: '中小企業は地域経済にとって不可欠です。', 3440: '中小企業は地域経済にとって不可欠です。'}"
raw_statements/email_statements_ja.csv,33,ja,"{1997: '人々が成功するためには、政治運動に寄付する必要があります。', 2444: '人々が成功するためには、政治運動に寄付する必要があります。'}"
raw_statements/email_statements_ja.csv,34,ja,"{279: '人々はしばしば政治運動にお金を寄付します。', 2327: '人々はしばしば政治運動にお金を寄付します。'}"
raw_statements/email_statements_ja.csv,35,ja,"{2060: '人々はキャンペーンの資金を調達するためにお金が必要です。', 2652: '人々はキャンペーンの資金を調達するためにお金が必要です。'}"
raw_statements/email_statements_ja.csv,36,ja,"{1787: '人々は政治運動を支援するためにお金を寄付します。', 2008: '人々は政治運動を支援するためにお金を寄付します。'}"
raw_statements/email_statements_ja.csv,37,ja,"{1990: '働く家族には支援が必要です。', 2044: '働く家族には支援が必要です。'}"
raw_statements/email_statements_ja.csv,38,ja,"{1508: '公職の候補者は、選挙運動を支援するために寄付を求めることがよくあります。', 4354: '公職の候補者は、選挙運動を支援するために寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,39,ja,"{2794: '再選キャンペーンは、多くの場合、草の根の個人の支援に依存しています。', 3375: '再選キャンペーンは、多くの場合、草の根の個人の支援に依存しています。'}"
raw_statements/email_statements_ja.csv,40,ja,"{485: '募金活動は政治運動では一般的な活動です。', 1346: '募金活動は政治運動では一般的な活動です。'}"
raw_statements/email_statements_ja.csv,41,ja,"{4280: '医療に関する決定は、患者と医師の間で行う必要があります。', 4317: '医療に関する決定は、患者と医師の間で行う必要があります。'}"
raw_statements/email_statements_ja.csv,42,ja,"{201: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。', 448: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。', 2951: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。', 3386: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。', 3390: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことができます。'}"
raw_statements/email_statements_ja.csv,43,ja,"{628: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むために選出されます。', 686: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むために選出されます。'}"
raw_statements/email_statements_ja.csv,44,ja,"{458: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 557: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 797: '国会議員は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。'}"
raw_statements/email_statements_ja.csv,45,ja,"{2235: '失業給付は、失業した人々に経済的援助を提供します。', 3950: '失業給付は、失業した人々に経済的援助を提供します。'}"
raw_statements/email_statements_ja.csv,46,ja,"{854: '寄付はさまざまな金額で行うことができます。', 1820: '寄付はさまざまな金額で行うことができます。'}"
raw_statements/email_statements_ja.csv,47,ja,"{44: '寄付は政治運動の資金調達に役立ちます。', 1553: '寄付は政治運動の資金調達に役立ちます。'}"
raw_statements/email_statements_ja.csv,48,ja,"{416: '寄付は政治運動を支援することができます。', 2570: '寄付は政治運動を支援することができます。', 2607: '寄付は政治運動を支援することができます。', 4098: '寄付は政治運動を支援することができます。'}"
raw_statements/email_statements_ja.csv,49,ja,"{582: '寄付は政治運動を支援する方法です。', 4056: '寄付は政治運動を支援する方法です。'}"
raw_statements/email_statements_ja.csv,50,ja,"{24: '手を洗うことは病気の蔓延を防ぐのに役立ちます。', 3620: '手を洗うことは病気の蔓延を防ぐのに役立ちます。'}"
raw_statements/email_statements_ja.csv,51,ja,"{1410: '手頃な価格の医療へのアクセスは、多くの人々にとって懸念事項です。', 1863: '手頃な価格の医療へのアクセスは、多くの人々にとって懸念事項です。'}"
raw_statements/email_statements_ja.csv,52,ja,"{2042: '投票は政治指導者を選ぶ方法です。', 2642: '投票は政治指導者を選ぶ方法です。'}"
raw_statements/email_statements_ja.csv,53,ja,"{1532: '投票所には特定の営業時間があります。', 3171: '投票所には特定の営業時間があります。'}"
raw_statements/email_statements_ja.csv,54,ja,"{2064: '投票率が高いと、選挙結果に影響する可能性があります。', 2468: '投票率が高いと、選挙結果に影響する可能性があります。'}"
raw_statements/email_statements_ja.csv,55,ja,"{278: '指導者は、各地区に影響を及ぼす問題について十分な知識を持っている必要があります。', 2835: '指導者は、各地区に影響を及ぼす問題について十分な知識を持っている必要があります。'}"
raw_statements/email_statements_ja.csv,56,ja,"{542: '支払い情報を保存すると、より迅速な取引が可能になります。', 2939: '支払い情報を保存すると、より迅速な取引が可能になります。'}"
raw_statements/email_statements_ja.csv,57,ja,"{2459: '政治キャンペーンでは、テレビ広告、デジタル広告、郵便を利用して有権者に働きかけています。', 2689: '政治キャンペーンでは、テレビ広告、デジタル広告、郵便を利用して有権者に働きかけています。'}"
raw_statements/email_statements_ja.csv,58,ja,"{680: '政治キャンペーンでは、メールで支持者と連絡を取ることができます。', 1821: '政治キャンペーンでは、メールで支持者と連絡を取ることができます。'}"
raw_statements/email_statements_ja.csv,59,ja,"{2802: '政治キャンペーンでは、寄付と引き換えに商品を提供することがあります。', 3423: '政治キャンペーンでは、寄付と引き換えに商品を提供することがあります。'}"
raw_statements/email_statements_ja.csv,60,ja,"{2029: '政治キャンペーンでは、電子メールで寄付を求めることがよくあります。', 2093: '政治キャンペーンでは、電子メールで寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,61,ja,"{217: '政治キャンペーンでは、電子メールを使用して支持者と連絡を取ります。', 975: '政治キャンペーンでは、電子メールを使用して支持者と連絡を取ります。'}"
raw_statements/email_statements_ja.csv,62,ja,"{242: '政治家は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 663: '政治家は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 3257: '政治家は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。'}"
raw_statements/email_statements_ja.csv,63,ja,"{821: '政治家はしばしば選挙運動を支援するために寄付を求めます。', 1113: '政治家はしばしば選挙運動を支援するために寄付を求めます。', 3021: '政治家はしばしば選挙運動を支援するために寄付を求めます。'}"
raw_statements/email_statements_ja.csv,64,ja,"{543: '政治家は再選の課題に直面し、有権者からの支援を求める可能性があります。', 2940: '政治家は再選の課題に直面し、有権者からの支援を求める可能性があります。'}"
raw_statements/email_statements_ja.csv,65,ja,"{2900: '政治家は特定の地域を代表しています。', 3182: '政治家は特定の地域を代表しています。'}"
raw_statements/email_statements_ja.csv,66,ja,"{1936: '政治職の代表者を選ぶために選挙が行われます。', 2188: '政治職の代表者を選ぶために選挙が行われます。'}"
raw_statements/email_statements_ja.csv,67,ja,"{2186: '政治運動では、寄付やボランティア活動による支援を求めることがよくあります。', 2390: '政治運動では、寄付やボランティア活動による支援を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,68,ja,"{20: '政治運動では、活動資金を調達するために寄付を求めることがよくあります。', 845: '政治運動では、活動資金を調達するために寄付を求めることがよくあります。'}"
raw_statements/email_statements_ja.csv,69,ja,"{862: '政治運動にはしばしば募金活動が含まれます。', 3501: '政治運動にはしばしば募金活動が含まれます。'}"
raw_statements/email_statements_ja.csv,70,ja,"{1843: '政治運動は、企業のPAC資金の代わりに個人の寄付で賄うことができます。', 2581: '政治運動は、企業のPAC資金の代わりに個人の寄付で賄うことができます。'}"
raw_statements/email_statements_ja.csv,71,ja,"{564: '政治運動は、多くの場合、個人からの寄付に依存しています。', 3329: '政治運動は、多くの場合、個人からの寄付に依存しています。'}"
raw_statements/email_statements_ja.csv,72,ja,"{110: '政治運動はしばしば寄付を求めます。', 304: '政治運動はしばしば寄付を求めます。', 546: '政治運動はしばしば寄付を求めます。'}"
raw_statements/email_statements_ja.csv,73,ja,"{622: '政治運動はしばしば支持者からの寄付を求めます。', 1603: '政治運動はしばしば支持者からの寄付を求めます。'}"
raw_statements/email_statements_ja.csv,74,ja,"{661: '政治運動はしばしば支持者に寄付を求めます。', 3342: '政治運動はしばしば支持者に寄付を求めます。'}"
raw_statements/email_statements_ja.csv,75,ja,"{523: '政治運動は頻繁に寄付を求めています。', 2172: '政治運動は頻繁に寄付を求めています。'}"
raw_statements/email_statements_ja.csv,76,ja,"{2644: '政治運動への寄付は、さまざまな金額で行うことができます。', 3457: '政治運動への寄付は、さまざまな金額で行うことができます。'}"
raw_statements/email_statements_ja.csv,77,ja,"{445: '教師、教授、医師は政治運動に寄付することができます。', 3071: '教師、教授、医師は政治運動に寄付することができます。'}"
raw_statements/email_statements_ja.csv,78,ja,"{1066: '期日前投票では、正式な選挙日の前に投票することができます。', 1521: '期日前投票では、正式な選挙日の前に投票することができます。', 3929: '期日前投票では、正式な選挙日の前に投票することができます。'}"
raw_statements/email_statements_ja.csv,79,ja,"{372: '期日前投票により、有権者は正式な選挙日の前に投票することができます。', 1046: '期日前投票により、有権者は正式な選挙日の前に投票することができます。'}"
raw_statements/email_statements_ja.csv,80,ja,"{101: '正直な一日の仕事は、食べ物をテーブルに置き、屋根を頭上に置き、必要な薬の費用を賄うのに十分なはずです。', 3582: '正直な一日の仕事は、食べ物をテーブルに置き、屋根を頭上に置き、必要な薬の費用を賄うのに十分なはずです。'}"
raw_statements/email_statements_ja.csv,81,ja,"{631: '気候変動、インフラの悪化、ホームレス、社会保障とメディケアの保護は、政治家が取り組む一般的な問題です。', 2919: '気候変動、インフラの悪化、ホームレス、社会保障とメディケアの保護は、政治家が取り組む一般的な問題です。'}"
raw_statements/email_statements_ja.csv,82,ja,"{208: '気候変動は、一部の政治家が取り組むことを目指しているトピックです。', 612: '気候変動は、一部の政治家が取り組むことを目指しているトピックです。'}"
raw_statements/email_statements_ja.csv,83,ja,"{915: '気候変動は、一部の政治家が取り組むことを目指している問題です。', 3275: '気候変動は、一部の政治家が取り組むことを目指している問題です。'}"
raw_statements/email_statements_ja.csv,84,ja,"{357: '気候変動は取り組む必要のある重大な問題です。', 493: '気候変動は取り組む必要のある重大な問題です。'}"
raw_statements/email_statements_ja.csv,85,ja,"{1084: '洗っていない手で目、鼻、口に触れないでください。', 3835: '洗っていない手で目、鼻、口に触れないでください。'}"
raw_statements/email_statements_ja.csv,86,ja,"{1918: '環境保護は一部の個人にとって懸念事項です。', 2176: '環境保護は一部の個人にとって懸念事項です。'}"
raw_statements/email_statements_ja.csv,87,ja,"{3634: '病気の人との密接な接触を避けてください。', 3836: '病気の人との密接な接触を避けてください。'}"
raw_statements/email_statements_ja.csv,88,ja,"{198: '社会保障とメディケアは、個人を支援することを目的としたプログラムです。', 2146: '社会保障とメディケアは、個人を支援することを目的としたプログラムです。'}"
raw_statements/email_statements_ja.csv,89,ja,"{731: '草の根の支援は政治運動にとって重要です。', 851: '草の根の支援は政治運動にとって重要です。'}"
raw_statements/email_statements_ja.csv,90,ja,"{2958: '解雇されることで、人々は経済が不透明な時期に仕事を探すことを余儀なくされます。', 3260: '解雇されることで、人々は経済が不透明な時期に仕事を探すことを余儀なくされます。'}"
raw_statements/email_statements_ja.csv,91,ja,"{318: '討論を拒否すると、有権者は候補者について知る機会が奪われます。', 3109: '討論を拒否すると、有権者は候補者について知る機会が奪われます。'}"
raw_statements/email_statements_ja.csv,92,ja,"{1105: '誰もが選挙に投票する権利を有する。', 3768: '誰もが選挙に投票する権利を有する。'}"
raw_statements/email_statements_ja.csv,93,ja,"{272: '議会のメンバーは、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 313: '議会のメンバーは、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 2927: '議会のメンバーは、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 3242: '議会のメンバーは、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。', 3376: '議会のメンバーは、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組んでいます。'}"
raw_statements/email_statements_ja.csv,94,ja,"{265: '議会のメンバーは特定の地区に奉仕します。', 739: '議会のメンバーは特定の地区に奉仕します。'}"
raw_statements/email_statements_ja.csv,95,ja,"{2843: '議会のメンバーは特定の地区を代表します。', 3222: '議会のメンバーは特定の地区を代表します。'}"
raw_statements/email_statements_ja.csv,96,ja,"{3094: '議会は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組む役割を果たしています。', 3374: '議会は、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組む役割を果たしています。'}"
raw_statements/email_statements_ja.csv,97,ja,"{2853: '議員は地区を代表して選出されます。', 2857: '議員は地区を代表して選出されます。'}"
raw_statements/email_statements_ja.csv,98,ja,"{997: '貧困は健康状態に影響を及ぼす可能性があります。', 1016: '貧困は健康状態に影響を及ぼす可能性があります。'}"
raw_statements/email_statements_ja.csv,99,ja,"{2824: '資金調達の目標を達成すれば、政治競争に勢いをつけることができます。', 3178: '資金調達の目標を達成すれば、政治競争に勢いをつけることができます。'}"
raw_statements/email_statements_ja.csv,100,ja,"{1411: '近所や学校の安全は多くの人々にとって懸念事項です。', 1415: '近所や学校の安全は多くの人々にとって懸念事項です。'}"
raw_statements/email_statements_ja.csv,101,ja,"{717: '選出された公務員には、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことが期待されています。', 3324: '選出された公務員には、気候変動、インフラ、ホームレス、社会保障とメディケアの保護などの問題に取り組むことが期待されています。'}"
raw_statements/email_statements_ja.csv,102,ja,"{762: '選挙には募金活動の期限があります。', 1602: '選挙には募金活動の期限があります。'}"
raw_statements/email_statements_ja.csv,103,ja,"{2803: '選挙には有権者の支持が必要です。', 3286: '選挙には有権者の支持が必要です。'}"
raw_statements/email_statements_ja.csv,104,ja,"{203: '選挙には特定の日付があります。', 1266: '選挙には特定の日付があります。'}"
raw_statements/email_statements_ja.csv,105,ja,"{3479: '選挙は代表者を選ぶ方法です。', 4184: '選挙は代表者を選ぶ方法です。'}"
raw_statements/email_statements_ja.csv,106,ja,"{1817: '選挙は候補者が受け取った票数によって決定されます。', 3598: '選挙は候補者が受け取った票数によって決定されます。'}"
raw_statements/email_statements_ja.csv,107,ja,"{729: '選挙は国の方向性に長期的な影響を与える可能性があります。', 2851: '選挙は国の方向性に長期的な影響を与える可能性があります。'}"
raw_statements/email_statements_ja.csv,108,ja,"{424: '選挙は投票によって決定されます。', 1999: '選挙は投票によって決定されます。'}"
raw_statements/email_statements_ja.csv,109,ja,"{2091: '選挙は政治代表を変える機会を提供します。', 2380: '選挙は政治代表を変える機会を提供します。'}"
raw_statements/email_statements_ja.csv,110,ja,"{1834: '選挙は有権者によって決定されます。', 2345: '選挙は有権者によって決定されます。'}"
raw_statements/email_statements_ja.csv,111,ja,"{642: '選挙は特定の日に行われます。', 1057: '選挙は特定の日に行われます。'}"
raw_statements/email_statements_ja.csv,112,ja,"{2272: '選挙日は、有権者が投票する特定の日付です。', 2337: '選挙日は、有権者が投票する特定の日付です。'}"
raw_statements/email_statements_ja.csv,113,ja,"{892: '選挙日は投票が行われる特定の日です。', 1596: '選挙日は投票が行われる特定の日です。'}"
raw_statements/email_statements_ja.csv,114,ja,"{2058: '郵送による投票では、投票者は投票所に行かなくても投票用紙を受け取って投函することができます。', 2495: '郵送による投票では、投票者は投票所に行かなくても投票用紙を受け取って投函することができます。'}"
raw_statements/email_statements_ja.csv,115,ja,"{676: '電子メールは、サポーターとのコミュニケーションや問題に関する通知に使用されます。', 3054: '電子メールは、サポーターとのコミュニケーションや問題に関する通知に使用されます。'}"
raw_statements/email_statements_ja.csv,116,ja,"{2814: '電子メールは、人々に情報を提供し、関与させるために使用されるコミュニケーション手段です。', 3025: '電子メールは、人々に情報を提供し、関与させるために使用されるコミュニケーション手段です。'}"
raw_statements/email_statements_ja.csv,117,ja,"{315: '電子メールは、問題やキャンペーンについて支援者に知らせるために使用されます。', 3273: '電子メールは、問題やキャンペーンについて支援者に知らせるために使用されます。'}"
raw_statements/email_statements_ja.csv,118,ja,"{624: '電子メールは、政治運動が支持者に連絡するために使用するコミュニケーション手段です。', 3424: '電子メールは、政治運動が支持者に連絡するために使用するコミュニケーション手段です。'}"
